DateTime,open,high,low,close,Adj Close,volume,close_sma,bb,rsi
16-04-2012,311.811798,312.217224,301.131134,303.338348,303.338348,11372800,0.950721495,0.078676533,38.65148861
17-04-2012,304.584595,309.154144,303.808807,305.090088,305.090088,6041700,0.960241136,0.088938864,40.59242373
18-04-2012,304.329315,306.706696,301.706696,304.029022,304.029022,5333600,0.962131521,0.091687037,39.77162299
19-04-2012,303.148163,308.438446,299.799805,299.949951,299.949951,6582600,0.95452627,0.100687525,36.69938346
20-04-2012,302.427429,304.729736,298.213226,298.328339,298.328339,6110600,0.954270774,0.110685198,35.52453847
23-04-2012,296.746735,299.524536,295.395386,299.099091,299.099091,4391200,0.962162768,0.112100623,36.56400368
24-04-2012,299.419434,303.618622,298.958954,300.935944,300.935944,3854300,0.972697228,0.110058199,39.08450933
25-04-2012,302.302307,305.980988,301.74173,305.165161,305.165161,3638500,0.989274058,0.106720305,44.54764693
26-04-2012,305.760773,309.309296,305.155151,308.04303,308.04303,4180800,1.000557328,0.102969112,47.96733282
27-04-2012,307.81781,308.67868,305.605591,307.797791,307.797791,3269500,1.001605389,0.09919136,47.69739478
30-04-2012,306.801788,308.348358,300.605591,302.727722,302.727722,4809700,0.987635727,0.097644668,42.38663693
01-05-2012,302.197205,306.10611,300.395386,302.517517,302.517517,4000500,0.990592786,0.08878289,42.17695984
02-05-2012,300.900909,304.359344,300.605591,303.933929,303.933929,3219700,1.000354165,0.048920941,44.18068322
03-05-2012,305.115112,307.722717,304.779785,305.815826,305.815826,3732200,1.008159093,0.038082467,46.81759587
04-05-2012,303.263275,304.249237,298.703705,298.783783,298.783783,4410300,0.986034607,0.041151302,39.33921951
07-05-2012,297.797791,305.590576,297.797791,304.079071,304.079071,3985000,1.003749126,0.040667169,46.29584818
08-05-2012,303.068054,308.758759,300.650665,306.701691,306.701691,5349200,1.011768674,0.042501896,49.39145065
09-05-2012,303.713715,308.498505,301.206207,304.879883,304.879883,4652900,1.004591777,0.04114219,47.34968301
10-05-2012,306.786774,308.403412,305.42041,307.137146,307.137146,3068700,1.009935711,0.038119997,50.10202081
11-05-2012,305.480469,307.582581,302.687683,302.917908,302.917908,4194600,0.995169307,0.033837391,45.3317824
14-05-2012,300.690704,304.554565,300.590576,302.302307,302.302307,3645100,0.992828552,0.032393016,44.66360984
15-05-2012,302.977966,307.8078,302.177185,305.86087,305.86087,4199900,1.004351756,0.032651956,49.31443645
16-05-2012,309.289276,315.365356,308.27829,314.779785,314.779785,9660500,1.032008017,0.046486384,58.68646724
17-05-2012,317.232239,319.244232,310.925934,311.836823,311.836823,6700800,1.0213934,0.05116716,55.06814542
18-05-2012,312.862854,316.52652,298.648651,300.500488,300.500488,11935000,0.984775403,0.053087365,43.85225301
21-05-2012,300.555542,308.153168,300.300293,307.362366,307.362366,6144600,1.006121559,0.05260113,50.43307797
22-05-2012,307.027039,307.212219,298.298309,300.700714,300.700714,6097600,0.985059952,0.054897233,44.92771487
23-05-2012,301.126129,305.105103,298.858856,305.035034,305.035034,6349800,0.999441268,0.05487376,48.84078875
24-05-2012,304.884888,306.266266,299.734741,302.132141,302.132141,3778800,0.989154864,0.051060221,46.45980165
25-05-2012,300.800812,301.166168,294.434448,296.061066,296.061066,7156600,0.971099513,0.060168431,41.86330319
29-05-2012,298.203217,299.864868,294.454468,297.467468,297.467468,5206100,0.977828123,0.064780171,43.26366295
30-05-2012,294.374359,296.246246,292.057068,294.409424,294.409424,3809500,0.970160881,0.072849642,40.95371844
31-05-2012,294.654663,295.295288,289.789795,290.720734,290.720734,5930600,0.961721759,0.083486583,38.29751138
01-06-2012,286.181183,286.611603,284.459473,285.775787,285.775787,6109600,0.949208355,0.100978343,35.01851817
04-06-2012,285.395386,290.535522,285.290283,289.584595,289.584595,4860500,0.964770358,0.108467278,39.32749364
05-06-2012,288.013,289.35434,283.518524,285.490479,285.490479,4675100,0.955763623,0.117643688,36.52388659
06-06-2012,288.528534,291.276276,287.092102,290.575562,290.575562,4187400,0.978450626,0.104722303,42.04973406
07-06-2012,294.094086,294.239227,288.91391,289.404419,289.404419,3513400,0.97979348,0.092047828,41.16100156
08-06-2012,288.213226,290.790802,287.577576,290.515503,290.515503,2817900,0.985935772,0.09156753,42.40470397
11-06-2012,292.3974,292.952942,283.628632,284.534546,284.534546,5316800,0.97101121,0.084850527,37.77584583
12-06-2012,285.170166,285.435425,279.56958,282.832825,282.832825,6441900,0.969426167,0.086961096,36.55323561
13-06-2012,281.141144,283.783783,279.619629,280.825836,280.825836,3904400,0.968286157,0.079430321,35.10997212
14-06-2012,280.930939,282.81781,278.538544,279.80481,279.80481,4685100,0.970100143,0.072872019,34.36655544
15-06-2012,280.450439,282.542542,278.823822,282.537537,282.537537,5996300,0.982866354,0.069568549,38.1417847
18-06-2012,281.591583,287.392395,279.904907,285.710724,285.710724,4988800,0.996816963,0.058147358,42.29260297
19-06-2012,287.082092,292.432434,286.846832,291.056061,291.056061,4148200,1.016315642,0.052958427,48.55503876
20-06-2012,290.19519,290.290283,287.042053,289.044037,289.044037,4688700,1.009712271,0.051385884,46.50910065
21-06-2012,290.210205,290.210205,282.147156,282.887878,282.887878,4018500,0.98891968,0.052837893,40.8389556
22-06-2012,284.284271,286.026031,283.193207,286.026031,286.026031,4451300,1.000779304,0.051089246,44.55008487
25-06-2012,283.948944,284.329315,278.953949,280.630646,280.630646,3160000,0.983095386,0.054467393,39.91421868
26-06-2012,281.661652,283.583588,280.02002,282.62262,282.62262,2697600,0.992047807,0.051564882,42.30144293
27-06-2012,284.134125,287.282288,283.293304,284.934937,284.934937,3381200,1.001286439,0.048548298,45.03157219
28-06-2012,283.233246,283.398407,278.883881,282.437439,282.437439,3837900,0.994526558,0.043171175,42.68242718
29-06-2012,287.767761,290.355347,286.386383,290.325317,290.325317,5033900,1.020814784,0.048857845,51.31985276
02-07-2012,291.201202,291.791779,288.538544,290.525513,290.525513,3307600,1.019548903,0.053016547,51.51953672
03-07-2012,290.295288,294.499512,289.289276,294.209198,294.209198,2376600,1.029024032,0.059766885,55.1639717
05-07-2012,294.674683,300.330322,294.564575,298.25827,298.25827,4687100,1.03839882,0.069266737,58.82772334
06-07-2012,296.521515,297.057068,291.701691,293.283295,293.283295,4319200,1.018356906,0.069717118,53.08770919
09-07-2012,292.767761,294.594604,290.915924,293.298309,293.298309,3426700,1.016496131,0.071413659,53.10258121
10-07-2012,295.390381,296.511505,289.659668,291.141144,291.141144,3842300,1.008998703,0.071453962,50.61959823
11-07-2012,288.438446,289.214203,282.752747,285.88089,285.88089,6991600,0.991544815,0.072096941,45.08372726
12-07-2012,283.843842,286.251251,281.326324,285.525513,285.525513,4614900,0.989665532,0.069903682,44.72783997
13-07-2012,286.361359,289.864868,284.55957,288.548553,288.548553,3948000,0.999519524,0.069208418,48.45532356
16-07-2012,288.47348,289.884888,286.176178,287.747742,287.747742,2922200,0.994993416,0.062037262,47.54069316
17-07-2012,289.504517,290.625641,284.484497,288.653656,288.653656,3356800,0.99664134,0.056719966,48.71991229
18-07-2012,288.778778,292.137146,288.353363,290.670685,290.670685,3093300,1.002187921,0.053776737,51.34250914
19-07-2012,293.363373,299.539551,293.293304,296.826813,296.826813,9340000,1.019799402,0.050151759,58.34469006
20-07-2012,304.684692,306.776764,299.389404,305.715729,305.715729,12914400,1.046386714,0.071670918,65.96159683
23-07-2012,300.540527,309.484497,299.424438,308.063049,308.063049,7116200,1.049919348,0.090120004,67.64415172
24-07-2012,307.8078,309.274261,302.472473,304.089081,304.089081,4014700,1.033888897,0.097402368,62.05183876
25-07-2012,304.464478,306.997009,302.987976,304.299286,304.299286,3642300,1.033087958,0.102782122,62.22971373
26-07-2012,307.8078,308.743744,305.320313,306.987,306.987,3367000,1.038760746,0.110998561,64.51971591
27-07-2012,309.754761,317.81781,309.059052,317.797791,317.797791,7092300,1.069011486,0.134045577,71.89970338
30-07-2012,318.343353,321.621613,315.065063,316.466461,316.466461,4369000,1.058094671,0.146241371,69.96955551
31-07-2012,314.444458,318.568573,314.424438,316.801788,316.801788,3727400,1.051451386,0.148210858,70.1866465
01-08-2012,318.968964,320.075073,316.006012,316.656647,316.656647,3685500,1.043270121,0.143617665,69.95093551
02-08-2012,313.068054,319.33432,312.017029,314.689697,314.689697,3951400,1.030450564,0.136222529,66.68260623
03-08-2012,320.320313,322.18219,318.388397,320.985992,320.985992,3790400,1.042959606,0.128445641,71.30452333
06-08-2012,320.125122,325.015015,319.929932,321.73172,321.73172,3561200,1.037418357,0.115314436,71.80343922
07-08-2012,321.216217,322.452454,318.553558,320.590576,320.590576,3959600,1.026663859,0.095983601,69.80341504
08-08-2012,319.844849,323.25827,319.56958,321.436432,321.436432,2641700,1.02361043,0.082592898,70.46022221
09-08-2012,322.577576,323.508514,321.081085,321.49649,321.49649,2138400,1.020139845,0.080106588,70.5092706
10-08-2012,319.614624,321.441437,318.383392,321.32132,321.32132,2866300,1.016529358,0.078079294,70.14344164
13-08-2012,324.034027,330.405396,323.663666,330.335327,330.335327,6529200,1.038884488,0.07829782,76.81087958
14-08-2012,329.954956,336.761749,329.829834,334.664673,334.664673,7316000,1.045369307,0.079601933,79.21203515
15-08-2012,335.475464,337.462463,332.382385,334.104095,334.104095,4816500,1.037342065,0.076967856,78.08457881
16-08-2012,334.089081,337.657654,333.873871,336.771759,336.771759,3431900,1.041243256,0.088048858,79.57449272
17-08-2012,337.3974,338.963959,336.186188,338.908905,338.908905,4351000,1.0426831,0.096712493,80.70615758
20-08-2012,338.088074,339.77478,336.666656,338.108093,338.108093,3512600,1.03537152,0.100118851,78.94121791
21-08-2012,336.891907,339.339325,331.416412,335.090088,335.090088,4439900,1.022008908,0.097043131,72.50589185
22-08-2012,334.024017,340.640656,333.683685,338.928925,338.928925,3814500,1.028287199,0.091292234,75.26771221
23-08-2012,337.472473,340.580566,335.835846,338.738739,338.738739,3564800,1.023771547,0.090170878,74.86646992
24-08-2012,338.138153,340.565552,337.37738,339.654663,339.654663,2850300,1.022583184,0.088111528,75.54266604
27-08-2012,331.826813,336.336334,329.949951,334.944946,334.944946,5222100,1.005300625,0.079171466,65.7473688
28-08-2012,332.832825,339.149139,332.702698,338.963959,338.963959,4113000,1.01355468,0.070214459,69.39437008
29-08-2012,339.024017,344.839844,338.413422,344.349335,344.349335,5974600,1.024656472,0.061703876,73.47053521
30-08-2012,342.462463,344.039032,340.43042,341.181183,341.181183,3250500,1.010961835,0.039684588,67.75367023
31-08-2012,342.342346,344.634644,340.360352,342.887878,342.887878,4249900,1.013326808,0.035158904,69.14645618
04-09-2012,342.617615,342.842834,337.087097,340.86087,340.86087,3775400,1.006020614,0.033610624,65.52648441
05-09-2012,340.340332,343.593597,339.909912,340.700714,340.700714,3412900,1.004151487,0.030164264,65.23588532
06-09-2012,343.323334,350.295288,342.707703,350.050049,350.050049,6080900,1.02883093,0.043131469,72.81514238
07-09-2012,350.350342,356.481476,349.184174,353.428436,353.428436,6459500,1.035603645,0.058227497,74.9411732
10-09-2012,355.235229,356.761749,349.544556,350.735748,350.735748,5114800,1.025004603,0.063533462,70.22697562
11-09-2012,349.329315,350.67569,345.845856,346.441437,346.441437,3743800,1.010061344,0.060134757,63.37953204
12-09-2012,345.050049,347.802795,340.780792,345.785797,345.785797,5279300,1.00671226,0.059069817,62.37947937
13-09-2012,346.891907,354.854858,345.615601,353.373383,353.373383,5312600,1.025681062,0.063613677,68.56183405
14-09-2012,355.155151,356.856842,353.858856,355.19519,355.19519,5231700,1.02765789,0.068686252,69.84326966
17-09-2012,354.409424,356.796783,352.852844,355.345337,355.345337,3013500,1.023776144,0.064856949,69.9519759
18-09-2012,354.244232,359.689697,353.743744,359.499512,359.499512,4129400,1.031385959,0.068659356,72.86626495
19-09-2012,359.1091,364.644653,358.563568,364.114105,364.114105,6190400,1.040411022,0.080671738,75.68715282
20-09-2012,362.597595,366.056061,360.970978,364.424438,364.424438,5808900,1.036381262,0.085478246,75.8688439
21-09-2012,366.471466,367.82782,365.425415,367.362366,367.362366,12705400,1.039568058,0.091694266,77.57722597
24-09-2012,365.865875,375.395386,365.490479,375.065063,375.065063,7120400,1.054077716,0.10182598,81.31265742
25-09-2012,376.901917,382.82782,374.204193,374.954956,374.954956,12104800,1.046571772,0.103460591,81.10466187
26-09-2012,375.300293,381.001007,370.87088,377.107117,377.107117,11334400,1.04693131,0.112514289,82.07008698
27-09-2012,380.355347,381.801788,376.201202,378.628632,378.628632,7854300,1.04592862,0.121240086,82.74144549
28-09-2012,377.452454,380.030029,375.950958,377.627625,377.627625,5561400,1.037657432,0.122923169,80.60312039
01-10-2012,379.904907,382.882874,378.48349,381.271271,381.271271,6329600,1.04055613,0.118862754,82.3873811
02-10-2012,382.982971,383.378387,375.510498,378.873871,378.873871,5574800,1.027386332,0.104980919,77.3459588
03-10-2012,378.238251,382.342346,376.476471,381.631622,381.631622,4412100,1.029231101,0.099144548,78.94222082
04-10-2012,381.756744,385.330322,380.080078,384.409424,384.409424,4903400,1.030920852,0.093504432,80.43747276
05-10-2012,385.740753,387.577576,382.887878,384.209198,384.209198,5466300,1.024718069,0.081899086,79.99653544
08-10-2012,380.88089,382.17218,377.452454,379.299286,379.299286,3913200,1.007821445,0.068267769,69.88045894
09-10-2012,380.21521,381.041046,371.636627,372.417419,372.417419,6000300,0.98797896,0.059377264,58.67973008
10-10-2012,371.3013,374.13913,369.514526,372.652649,372.652649,4075700,0.987063991,0.048643501,58.9220951
11-10-2012,376.826813,379.629639,375.520508,376.116119,376.116119,4763000,0.994590639,0.038775222,62.41748798
12-10-2012,376.3013,377.812805,372.422424,372.747742,372.747742,4803500,0.986115026,0.040737155,57.3099491
15-10-2012,371.341339,372.287292,365.715729,370.86087,370.86087,6032100,0.98188288,0.044567548,54.61397561
16-10-2012,370.435425,373.868866,368.598602,372.722717,372.722717,4112200,0.987631154,0.046634549,56.77474961
17-10-2012,372.347351,378.548553,370.500488,378.123108,378.123108,4581200,1.002036848,0.046551647,62.37076041
18-10-2012,378.148163,380.090088,338.338348,347.847839,347.847839,24859900,0.927032167,0.093509536,35.0081447
19-10-2012,353.143158,353.703705,336.336334,341.236237,341.236237,22941400,0.916395856,0.130985723,31.73395288
22-10-2012,340.845856,342.657654,335.185181,339.674683,339.674683,8103000,0.919113358,0.158395903,30.99658559
23-10-2012,336.341339,344.009003,336.336334,340.515503,340.515503,5827300,0.928769207,0.174370188,31.91396387
24-10-2012,343.743744,343.843842,337.972961,338.988983,338.988983,4988000,0.932860447,0.183172818,31.10542997
25-10-2012,340.340332,341.341339,337.092102,339.219208,339.219208,4797300,0.941822912,0.184947797,31.38775785
26-10-2012,338.588593,341.856842,335.935944,337.912903,337.912903,3897600,0.945960129,0.186654863,30.62098846
31-10-2012,340.270264,340.840851,337.83783,340.490479,340.490479,3070900,0.959300081,0.187271449,34.0447643
01-11-2012,340.090088,345.795807,339.699707,344.13913,344.13913,4096000,0.975175523,0.182025254,38.6593342
02-11-2012,347.742737,348.123108,344.029022,344.304291,344.304291,4644100,0.981966282,0.169021427,38.86783685
05-11-2012,342.59259,343.773773,338.118103,341.821808,341.821808,3268500,0.981067007,0.156243238,36.8408267
06-11-2012,343.083069,343.593597,339.114105,341.201202,341.201202,3162400,0.985276744,0.140745427,36.33072823
07-11-2012,337.83783,339.454468,333.578583,333.89389,333.89389,4460100,0.971959981,0.117544446,30.90476902
08-11-2012,335.435425,336.081085,325.940948,326.471466,326.471466,5188800,0.960670827,0.057151743,26.5648418
09-11-2012,327.652649,334.504517,325.475464,331.846832,331.846832,6221900,0.979783489,0.055703695,33.81373622
12-11-2012,332.207214,335.235229,330.765778,333.283295,333.283295,2808900,0.985677878,0.057412746,35.64201028
13-11-2012,331.831818,334.134125,329.444458,329.854858,329.854858,3185200,0.977566237,0.062477419,33.27918034
14-11-2012,330.660675,331.421417,325.575562,326.601593,326.601593,3333400,0.970784127,0.069808166,31.1677185
15-11-2012,325.325317,330.330322,322.272278,323.953949,323.953949,3694100,0.965997915,0.079093372,29.52585184
16-11-2012,323.318329,326.836823,318.318329,323.91391,323.91391,6869500,0.969037505,0.085512141,29.50054306
19-11-2012,328.178192,334.7948,328.093079,334.439453,334.439453,4731600,1.001269442,0.084724602,43.26772196
20-11-2012,335.090088,339.339325,332.617615,335.320313,335.320313,4173200,1.005017804,0.082228973,44.24892635
21-11-2012,334.829834,335.235229,330.530518,333.26828,333.26828,4220100,1.001197547,0.074645505,42.40880108
23-11-2012,335.320313,335.335327,333.383392,334.319305,334.319305,1843100,1.006511587,0.06472628,43.70021301
26-11-2012,333.553558,333.833832,329.839844,330.905914,330.905914,4404700,0.998579204,0.056255305,40.52217493
27-11-2012,330.415405,337.83783,329.329315,335.690704,335.690704,5012300,1.014223016,0.048340295,46.4059205
28-11-2012,334.339325,342.797791,332.277283,342.177185,342.177185,6077900,1.031975879,0.059093252,53.16925442
29-11-2012,344.234222,347.297302,341.341339,346.29129,346.29129,5547400,1.039943478,0.071672672,56.88560924
30-11-2012,346.001007,349.959961,343.188202,349.534546,349.534546,6320800,1.045715686,0.087498672,59.60695212
03-12-2012,351.471466,353.298309,347.402405,347.972961,347.972961,4380600,1.037786102,0.096721989,57.71791401
04-12-2012,347.847839,348.103088,343.193207,345.86087,345.86087,3979400,1.027981933,0.099662424,55.17115662
05-12-2012,346.421417,347.597595,341.5065,344.254242,344.254242,3721000,1.019386283,0.096307662,53.24649083
06-12-2012,344.13913,348.153168,342.597595,345.910919,345.910919,2921600,1.019556992,0.087394727,54.99013609
07-12-2012,347.847839,348.788788,341.551544,342.447449,342.447449,3834700,1.005425487,0.071492418,50.73051053
10-12-2012,343.038025,346.171173,342.237244,343.05304,343.05304,2730600,1.005387378,0.068755613,51.43882881
11-12-2012,345.345337,351.31131,344.204193,348.788788,348.788788,5369800,1.019323247,0.069246768,57.64907253
12-12-2012,349.964966,352.107117,347.087097,349.12912,349.12912,4847100,1.016950821,0.065486015,57.99234999
13-12-2012,358.318329,358.593597,350.125122,351.701691,351.701691,6882900,1.020752652,0.062846262,60.592568
14-12-2012,349.934937,354.264252,349.564575,351.331329,351.331329,4255900,1.015378253,0.047888888,60.01660244
17-12-2012,353.103088,361.32132,352.362366,360.750763,360.750763,6064700,1.037235343,0.05378377,68.27599694
18-12-2012,358.658661,364.914917,357.882874,360.895905,360.895905,6003700,1.033678877,0.06282791,68.3843705
19-12-2012,360.715729,361.861847,358.6987,360.415405,360.415405,3833300,1.029328287,0.070014015,67.56152226
20-12-2012,361.992004,362.687683,358.843842,361.541534,361.541534,3310600,1.030021538,0.07735362,68.51763621
21-12-2012,357.342346,359.769775,355.615601,358.173187,358.173187,7044900,1.018311479,0.079247206,62.57644608
24-12-2012,357.61261,357.947937,354.089081,355.105103,355.105103,1680100,1.007696965,0.077381081,57.67115448
26-12-2012,354.389404,356.796783,351.556549,354.789795,354.789795,2362400,1.004656744,0.073043533,57.17511821
27-12-2012,353.92392,354.77478,349.654663,353.498505,353.498505,3291500,0.999466328,0.069314143,55.0855064
28-12-2012,351.196198,353.808807,350.355347,350.355347,350.355347,2801100,0.989000034,0.060819967,50.26946799
31-12-2012,350.350342,355.640656,348.348358,354.044037,354.044037,3990800,0.997202709,0.049676577,55.21769554
02-01-2013,360.070068,363.863861,358.633636,361.987,361.987,5077500,1.016874804,0.04925431,63.61349355
03-01-2013,362.82782,366.331329,360.720734,362.197205,362.197205,4631700,1.014804327,0.047218712,63.80688032
04-01-2013,365.035034,371.10611,364.204193,369.35434,369.35434,5521400,1.031214118,0.056147326,69.7098285
07-01-2013,368.093079,370.060059,365.65567,367.742737,367.742737,3308000,1.023365323,0.057944854,67.05769657
08-01-2013,368.138153,368.518524,362.577576,367.017029,367.017029,3348800,1.020075228,0.061858928,65.84291364
09-01-2013,366.501495,369.544556,364.664673,369.429443,369.429443,4045300,1.025043655,0.067631434,67.9231666
10-01-2013,371.786774,372.872864,367.117126,371.111115,371.111115,3667700,1.027531586,0.074078254,69.32561018
11-01-2013,371.371368,371.586578,368.518524,370.365356,370.365356,2567800,1.023680307,0.078468673,67.90768048
14-01-2013,368.868866,371.471466,361.53653,361.987,361.987,5722000,0.999769971,0.077619509,54.43673548
15-01-2013,360.025024,367.867859,356.406403,362.82782,362.82782,7847500,1.000567839,0.074517029,55.39307124
16-01-2013,361.561554,362.532532,357.1922,357.952942,357.952942,4042700,0.986509755,0.072086208,48.9748579
17-01-2013,359.214203,360.180176,355.865875,356.016022,356.016022,4418500,0.980685635,0.06952761,46.66146352
18-01-2013,355.535522,356.74173,351.016022,352.607605,352.607605,6447100,0.970866533,0.066151669,42.82768667
22-01-2013,352.682678,353.02301,348.108093,351.786774,351.786774,7577200,0.969036656,0.069130043,41.93413057
23-01-2013,368.363373,374.874878,368.263275,371.121124,371.121124,11806300,1.020461335,0.07257439,62.02974333
24-01-2013,370.990997,378.793793,370.625641,377.482483,377.482483,6758600,1.034846266,0.081912791,66.17731087
25-01-2013,375.760773,379.619629,375.500488,377.212219,377.212219,4447300,1.032516611,0.088299295,65.84821916
28-01-2013,376.256256,378.178192,374.319305,375.740753,375.740753,3250900,1.026883088,0.092782154,63.9826274
29-01-2013,373.748749,378.853851,373.643646,377.217224,377.217224,3490700,1.028869542,0.097922379,65.05253825
30-01-2013,377.247253,380.855865,376.831818,377.292297,377.292297,3462500,1.027500312,0.102072887,65.10929126
31-01-2013,375.630646,379.189178,375.500488,378.223236,378.223236,3265100,1.028612516,0.106103988,65.84989755
01-02-2013,379.479492,388.68869,379.429443,388.188202,388.188202,7484700,1.052070665,0.120222481,72.56337549
04-02-2013,384.229218,385.620605,379.514526,379.889893,379.889893,6074900,1.026024575,0.121445007,61.68777755
05-02-2013,380.945953,385.940948,380.115112,383.253265,383.253265,3737600,1.031045766,0.123807678,64.04023866
06-02-2013,379.914917,386.866852,379.629639,385.470459,385.470459,4152000,1.031555925,0.121343254,65.54229072
07-02-2013,385.235229,389.7948,383.133148,387.362366,387.362366,5674700,1.030444586,0.113899032,66.81602083
08-02-2013,390.455444,393.728729,390.170166,393.078064,393.078064,6034100,1.037669724,0.099306557,70.37849928
11-02-2013,389.5896,391.891907,387.262268,391.601593,391.601593,4331200,1.02606881,0.066197116,68.33758967
12-02-2013,391.266266,394.34433,390.075073,390.740753,390.740753,3714200,1.020067629,0.062573235,67.11553944
13-02-2013,390.455444,393.068054,390.375366,391.821808,391.821808,2394000,1.020162046,0.064310984,67.89205811
14-02-2013,390.255249,394.764771,389.274261,394.304291,394.304291,3467100,1.023372556,0.066266638,69.66358833
15-02-2013,394.094086,397.027039,393.928925,396.841827,396.841827,5454100,1.025945134,0.066588995,71.40060338
19-02-2013,398.393402,403.9039,398.038025,403.828827,403.828827,5857700,1.038903107,0.074192786,75.55160529
20-02-2013,403.05304,404.889893,396.29129,396.626617,396.626617,5522800,1.016762051,0.068975559,65.06773846
21-02-2013,399.399414,403.128143,396.006012,398.163177,398.163177,7005700,1.016987854,0.062832659,66.14704019
22-02-2013,400.030029,401.026031,397.297302,400.255249,400.255249,4103600,1.020085657,0.065869733,67.61421668
25-02-2013,401.551544,404.609619,395.640656,395.780792,395.780792,4603100,1.0057726,0.055821722,61.4773171
26-02-2013,397.897888,398.373383,392.59259,395.460449,395.460449,4400500,1.002736659,0.047740829,61.05009186
27-02-2013,397.797791,402.777771,395.950958,400.290283,400.290283,4048100,1.012266248,0.042746238,64.99938458
28-02-2013,400.950958,403.898895,400.915924,401.001007,401.001007,4527000,1.011571484,0.038367622,65.55288656
01-03-2013,399.299286,403.973969,398.47348,403.498505,403.498505,4346400,1.015964111,0.041150925,67.49798946
04-03-2013,403.05304,411.831818,402.902893,411.161163,411.161163,5545600,1.031628792,0.05170639,72.60850246
05-03-2013,414.879883,420.495483,414.864868,419.719727,419.719727,8080100,1.04766165,0.0705235,76.96509412
06-03-2013,420.935944,422.422424,414.819824,416.10611,416.10611,5740200,1.034164072,0.076013945,71.77438758
07-03-2013,417.447449,418.728729,415.2052,416.716705,416.716705,4101200,1.031577225,0.080437612,72.11658322
08-03-2013,417.667664,417.877869,412.937927,416.176178,416.176178,5817900,1.026729067,0.083221866,71.29258872
11-03-2013,416.261261,420.270264,416.166168,417.82782,417.82782,3186200,1.028267149,0.088646465,72.332837
12-03-2013,415.770782,416.361359,412.247253,414.219208,414.219208,4012500,1.016243678,0.086228527,66.65015814
13-03-2013,414.364349,415.760773,411.566559,413.068054,413.068054,3279300,1.010779317,0.082967573,64.89857523
14-03-2013,413.908905,413.908905,409.104095,411.181183,411.181183,3299000,1.00424433,0.079753385,62.02141118
15-03-2013,409.659668,410.560547,407.077087,407.557556,407.557556,6193200,0.993353365,0.070880968,56.81236408
18-03-2013,402.902893,406.786774,401.136139,404.299286,404.299286,3672900,0.983897856,0.061040946,52.53939296
19-03-2013,406.026031,410.035034,403.628632,406.066071,406.066071,4192200,0.987206335,0.055665642,54.5361914
20-03-2013,408.823822,409.164154,406.126129,407.762756,407.762756,2924600,0.99016857,0.049359047,56.43190075
21-03-2013,406.051056,408.868866,405.330322,406.036041,406.036041,2952200,0.985541824,0.046801393,53.96570298
22-03-2013,407.777771,408.028015,405.22522,405.560547,405.560547,2973400,0.985344459,0.049537434,53.27524423
25-03-2013,406.611603,410.025024,403.813812,405.22522,405.22522,3420500,0.987012488,0.046815307,52.76255537
26-03-2013,407.157166,407.40741,404.299286,406.616608,406.616608,2381400,0.992039347,0.04529201,54.71012919
27-03-2013,403.743744,403.9039,401.066071,401.73172,401.73172,4322000,0.982687666,0.045680864,47.33189456
28-03-2013,402.3974,403.088074,397.047058,397.492493,397.492493,4571000,0.975502477,0.04936339,42.03401218
01-04-2013,397.902893,401.52652,397.022034,400.996002,400.996002,3610900,0.987012808,0.043122044,47.28547142
02-04-2013,402.672668,407.822815,402.402405,406.926941,406.926941,4078900,1.00289704,0.03744999,54.75779137
03-04-2013,407.137146,407.507507,400.735748,403.50351,403.50351,3473500,0.996137019,0.032000854,50.32355115
04-04-2013,402.527527,403.27829,396.046051,397.932922,397.932922,4890300,0.984685182,0.032185654,44.0698262
05-04-2013,393.423431,393.888885,388.588593,391.916931,391.916931,6860900,0.972487031,0.043403571,38.50473308
08-04-2013,389.764771,390.165161,384.584595,387.812805,387.812805,5658500,0.965123369,0.058131206,35.23574907
09-04-2013,388.138153,392.267273,386.941956,389.214203,389.214203,4310200,0.971521201,0.06526862,37.19643691
10-04-2013,391.851837,396.571564,388.388397,395.485474,395.485474,3953200,0.989340606,0.063450599,45.1927514
11-04-2013,396.836823,396.94696,392.422424,395.590576,395.590576,4053300,0.991454021,0.061847542,45.31840844
12-04-2013,396.391388,396.446442,391.856842,395.42041,395.42041,3270100,0.9928298,0.059736152,45.13796658
15-04-2013,393.368378,398.898895,388.898895,391.356354,391.356354,4901200,0.985075865,0.059023731,40.94487992
16-04-2013,393.68869,398.398407,392.352356,397.082092,397.082092,3480500,1.001204304,0.053068603,48.24014931
17-04-2013,393.768768,395.815826,389.439453,391.671661,391.671661,4069900,0.989354955,0.052531231,42.85309841
18-04-2013,393.068054,393.293304,381.011017,383.338348,383.338348,6638300,0.970784352,0.061675222,36.1559135
19-04-2013,384.964966,402.122131,383.513519,400.335327,400.335327,11594700,1.013949489,0.061224323,52.47150577
22-04-2013,400.700714,402.382385,387.887878,400.455444,400.455444,5761000,1.015442559,0.053779306,52.563765
23-04-2013,400.900909,408.158173,400.580566,404.35434,404.35434,4580000,1.02517108,0.054867957,55.57799091
24-04-2013,404.459473,409.409424,404.404419,407.132141,407.132141,3654500,1.030496981,0.063625639,57.64305883
25-04-2013,408.533539,408.643646,404.219208,404.954956,404.954956,3980400,1.022575874,0.067659504,55.46661872
